date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2007-02-23,121.495,121.623,120.925,121.030,121.515,121.643,120.948,121.130,121.08000,13389
2007-02-25,121.010,121.060,120.920,120.945,121.110,121.160,120.980,121.005,120.97500,854
2007-02-26,120.945,120.972,120.351,120.645,121.005,121.020,120.369,120.665,120.65500,11298
2007-02-27,120.638,120.640,117.486,118.096,120.658,120.660,117.504,118.114,118.10500,20215
2007-02-28,118.081,118.850,117.940,118.730,118.099,118.870,117.960,118.750,118.74000,19986
2007-03-01,118.740,118.851,116.957,117.723,118.760,118.869,116.975,117.743,117.73300,22239
2007-03-02,117.724,117.826,116.410,116.730,117.744,117.846,116.428,116.830,116.78000,20820
2007-03-04,116.750,116.750,115.920,116.090,116.850,116.850,115.970,116.140,116.11500,1776
2007-03-05,116.080,116.238,115.149,115.583,116.130,116.256,115.167,115.603,115.59300,27521
2007-03-06,115.583,116.880,115.573,116.779,115.603,116.900,115.593,116.799,116.78900,21655
2007-03-07,116.779,116.820,115.541,115.692,116.799,116.840,115.559,115.712,115.70200,17266
2007-03-08,115.712,117.470,115.575,117.155,115.732,117.488,115.595,117.175,117.16500,19427
2007-03-09,117.160,118.368,117.153,118.295,117.180,118.395,117.173,118.395,118.34500,18206
2007-03-11,118.335,118.340,118.124,118.154,118.435,118.440,118.224,118.254,118.20400,1222
2007-03-12,118.149,118.480,117.210,117.582,118.249,118.510,117.228,117.602,117.59200,16002
2007-03-13,117.572,117.762,115.870,116.015,117.592,117.782,115.890,116.035,116.02500,19112
2007-03-14,116.020,117.555,115.752,117.274,116.040,117.575,115.772,117.294,117.28400,22281
2007-03-15,117.279,117.771,117.030,117.152,117.299,117.789,117.050,117.172,117.16200,18771
2007-03-16,117.157,117.234,116.510,116.658,117.177,117.254,116.528,116.758,116.70800,16663
2007-03-18,116.465,116.505,116.220,116.390,116.565,116.605,116.280,116.450,116.42000,1966
2007-03-19,116.385,117.756,116.380,117.600,116.445,117.774,116.420,117.620,117.61000,16072
2007-03-20,117.610,118.010,116.924,117.250,117.630,118.030,116.942,117.270,117.26000,15793
2007-03-21,117.240,117.934,117.154,117.425,117.260,117.952,117.172,117.445,117.43500,13245
2007-03-22,117.415,118.291,117.237,118.099,117.435,118.309,117.257,118.119,118.10900,15170
2007-03-23,118.109,118.247,117.381,118.070,118.129,118.267,117.399,118.170,118.12000,14167
2007-03-25,117.950,118.100,117.760,118.015,118.050,118.185,117.860,118.075,118.04500,1515
2007-03-26,118.010,118.412,117.625,118.235,118.070,118.430,117.643,118.255,118.24500,17464
2007-03-27,118.230,118.375,117.661,117.965,118.250,118.393,117.679,117.985,117.97500,17535
2007-03-28,117.960,117.985,116.371,116.909,117.980,118.005,116.389,116.929,116.91900,23368
2007-03-29,116.907,118.130,116.678,118.099,116.927,118.215,116.698,118.119,118.10900,19255
2007-03-30,118.109,118.387,117.216,117.775,118.129,118.405,117.234,117.875,117.82500,20481
2007-04-01,117.632,117.835,117.395,117.708,117.732,117.935,117.495,117.808,117.75800,1949
2007-04-02,117.708,118.058,117.500,117.840,117.808,118.088,117.530,117.860,117.85000,18283
