date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2014-02-16,6.07078,6.07530,6.06940,6.07072,6.07942,6.08144,6.07650,6.07650,6.07361,1936
2014-02-17,6.07074,6.08554,6.06508,6.07923,6.07650,6.08816,6.06906,6.08426,6.08174,91944
2014-02-18,6.07926,6.08518,6.03489,6.03562,6.08426,6.08735,6.03850,6.03910,6.03736,136524
2014-02-19,6.03576,6.07778,6.02963,6.07420,6.03910,6.08227,6.03174,6.07830,6.07625,114466
2014-02-20,6.07422,6.12068,6.06133,6.09317,6.07830,6.12274,6.06460,6.09740,6.09529,130422
2014-02-21,6.09319,6.11589,6.06605,6.07179,6.09740,6.11871,6.06903,6.08259,6.07719,110670
2014-02-23,6.06763,6.07194,6.06568,6.07170,6.07843,6.07878,6.07430,6.07651,6.07410,1875
2014-02-24,6.07180,6.07740,6.02241,6.03175,6.07640,6.08116,6.02460,6.03646,6.03411,122645
2014-02-25,6.03175,6.04837,6.00866,6.03531,6.03648,6.05051,6.01141,6.03870,6.03701,120548
2014-02-26,6.03519,6.06912,6.03349,6.05105,6.03870,6.07154,6.03581,6.05540,6.05322,137957
2014-02-27,6.05096,6.06795,6.03382,6.03730,6.05550,6.07056,6.03687,6.04220,6.03975,121114
2014-02-28,6.03720,6.04460,5.98110,5.99664,6.04220,6.05138,5.98415,6.00744,6.00204,173698
2014-03-02,6.01690,6.01800,6.00165,6.01134,6.02497,6.02710,6.01169,6.01655,6.01394,5189
2014-03-03,6.01131,6.05272,6.00068,6.04441,6.01655,6.05648,6.00347,6.04949,6.04695,144879
2014-03-04,6.04444,6.05690,5.98927,6.00783,6.04949,6.06147,5.99153,6.01170,6.00976,104831
2014-03-05,6.00780,6.02294,5.98461,5.99163,6.01170,6.02566,5.98784,5.99983,5.99573,101398
2014-03-06,5.99129,5.99926,5.96337,5.97171,6.00017,6.00383,5.96587,5.97620,5.97396,139057
2014-03-07,5.97172,5.99522,5.95302,5.98152,5.97620,5.99863,5.95514,5.99232,5.98692,128129
2014-03-09,5.98245,5.98829,5.98054,5.98158,5.99325,5.99417,5.98540,5.98577,5.98367,3377
2014-03-10,5.98184,5.98601,5.95134,5.95400,5.98565,5.99443,5.95480,5.95933,5.95666,110864
2014-03-11,5.95400,5.96600,5.94212,5.95217,5.95927,5.96927,5.94463,5.95740,5.95478,108425
2014-03-12,5.95222,5.98545,5.94140,5.94756,5.95740,5.98775,5.94448,5.95239,5.94998,130927
2014-03-13,5.94756,5.98122,5.91078,5.96360,5.95245,5.98641,5.91322,5.97440,5.96900,175808
2014-03-14,5.96319,5.99120,5.95249,5.97090,5.97399,5.99455,5.95487,5.97897,5.97494,138832
2014-03-16,5.96770,5.97563,5.96433,5.96894,5.97850,5.98643,5.97307,5.97363,5.97128,4577
2014-03-17,5.96891,5.98442,5.92743,5.95050,5.97364,5.98696,5.93014,5.95420,5.95235,122324
2014-03-18,5.95061,5.98185,5.94351,5.95160,5.95420,5.98445,5.94821,5.95537,5.95349,156486
2014-03-19,5.95160,6.04532,5.94791,6.03790,5.95540,6.05087,5.95153,6.04192,6.03991,157961
2014-03-20,6.03789,6.08650,6.02822,6.06100,6.04200,6.08888,6.03035,6.06485,6.06292,144114
2014-03-21,6.06101,6.08602,6.04426,6.04940,6.06480,6.08792,6.05138,6.05654,6.05297,106961
2014-03-23,6.04742,6.05200,6.04323,6.04870,6.05390,6.05937,6.05075,6.05363,6.05117,3751
2014-03-24,6.04867,6.07074,5.99799,6.01980,6.05365,6.07260,6.00178,6.02366,6.02173,125886
2014-03-25,6.01970,6.05684,6.01093,6.02767,6.02376,6.05945,6.01401,6.03350,6.03059,149389
2014-03-26,6.02768,6.05226,6.02495,6.04438,6.03350,6.05628,6.02885,6.04960,6.04699,118013
2014-03-27,6.04436,6.07085,5.98701,6.00029,6.04960,6.07659,5.98926,6.00410,6.00220,153321
2014-03-28,6.00020,6.02254,5.98244,6.00370,6.00422,6.03090,5.98517,6.01013,6.00692,109023
2014-03-30,5.99570,6.00434,5.99000,6.00025,6.00245,6.00975,6.00080,6.00599,6.00312,3184
2014-03-31,6.00025,6.01627,5.97780,5.98399,6.00602,6.02257,5.98023,5.98840,5.98620,136218
2014-04-01,5.98393,5.99436,5.95659,5.98046,5.98840,5.99974,5.95860,5.98497,5.98271,120041
2014-04-02,5.98048,5.98651,5.94879,5.97190,5.98497,5.98941,5.95026,5.97574,5.97382,114841
2014-04-03,5.97190,6.01335,5.96323,6.00194,5.97579,6.01607,5.96684,6.00696,6.00445,145963
2014-04-04,6.00195,6.01581,5.97342,5.99432,6.00713,6.01897,5.97600,6.00512,5.99972,151978
2014-04-06,5.99023,5.99620,5.98646,5.98861,6.00103,6.00340,5.99510,5.99672,5.99267,3028
2014-04-07,5.98861,6.01280,5.98256,5.98837,5.99674,6.01547,5.99102,5.99267,5.99052,99312
2014-04-08,5.98838,5.99254,5.96115,5.97213,5.99263,5.99567,5.96481,5.97940,5.97576,127335
2014-04-09,5.97210,5.97580,5.92901,5.93234,5.97940,5.98100,5.93269,5.93730,5.93482,131129
2014-04-10,5.93236,5.95640,5.91050,5.92545,5.93730,5.96051,5.91285,5.92998,5.92771,133681
2014-04-11,5.92548,5.95838,5.91627,5.93201,5.93000,5.96074,5.92114,5.94281,5.93741,115586
2014-04-13,5.94048,5.94653,5.93604,5.94353,5.95128,5.95207,5.94406,5.94867,5.94610,4694
