date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2020-05-07,1.41628,1.41628,1.39524,1.39730,1.41648,1.41648,1.39543,1.39748,1.39739,34162
2020-05-08,1.39727,1.39758,1.39078,1.39224,1.39747,1.39780,1.39097,1.39314,1.39269,24681
2020-05-10,1.39328,1.39452,1.39238,1.39260,1.39428,1.39490,1.39257,1.39279,1.39270,1249
2020-05-11,1.39263,1.40417,1.38990,1.40198,1.39282,1.40436,1.39014,1.40215,1.40206,32758
2020-05-12,1.40198,1.40830,1.39719,1.40825,1.40219,1.40850,1.39737,1.40846,1.40836,31337
2020-05-13,1.40826,1.41141,1.40057,1.40900,1.40850,1.41160,1.40074,1.40921,1.40911,40671
2020-05-14,1.40898,1.41399,1.40311,1.40330,1.40919,1.41419,1.40334,1.40350,1.40340,38563
2020-05-15,1.40328,1.41162,1.40176,1.41044,1.40347,1.41181,1.40193,1.41141,1.41092,33949
2020-05-17,1.40900,1.41124,1.40864,1.40921,1.41000,1.41218,1.40884,1.40943,1.40932,1219
2020-05-18,1.40919,1.40958,1.39357,1.39389,1.40941,1.40981,1.39394,1.39409,1.39399,25229
2020-05-19,1.39392,1.39684,1.38657,1.39376,1.39411,1.39706,1.38676,1.39398,1.39387,32746
2020-05-20,1.39374,1.39500,1.38673,1.39051,1.39396,1.39515,1.38692,1.39071,1.39061,27702
2020-05-21,1.39053,1.39694,1.38900,1.39460,1.39074,1.39716,1.38926,1.39479,1.39470,29984
2020-05-22,1.39459,1.40477,1.39404,1.39949,1.39476,1.40499,1.39424,1.40049,1.39999,29425
2020-05-24,1.39848,1.40013,1.39815,1.39851,1.39948,1.40072,1.39837,1.39872,1.39861,1146
2020-05-25,1.39849,1.40070,1.39675,1.39704,1.39869,1.40089,1.39698,1.39723,1.39714,21138
2020-05-26,1.39706,1.39760,1.37559,1.37840,1.39725,1.39781,1.37583,1.37861,1.37851,32192
2020-05-27,1.37839,1.38219,1.37270,1.37546,1.37858,1.38237,1.37289,1.37567,1.37556,39765
2020-05-28,1.37548,1.37893,1.37334,1.37753,1.37569,1.37911,1.37354,1.37775,1.37764,39602
2020-05-29,1.37751,1.38318,1.37134,1.37658,1.37773,1.38337,1.37156,1.37758,1.37708,48136
2020-05-31,1.37665,1.37990,1.37665,1.37783,1.37765,1.38043,1.37765,1.37806,1.37794,1827
2020-06-01,1.37784,1.37815,1.35577,1.35822,1.37809,1.37840,1.35595,1.35838,1.35830,37465
2020-06-02,1.35819,1.35819,1.34833,1.35096,1.35836,1.35836,1.34854,1.35120,1.35108,36499
2020-06-03,1.35095,1.35716,1.34791,1.34935,1.35117,1.35741,1.34814,1.34956,1.34946,45228
2020-06-04,1.34933,1.35398,1.34667,1.35024,1.34954,1.35423,1.34687,1.35044,1.35034,41604
